NODE_KEY                        ,PO_ID     ,PARTNER_GUID_NODE_KEY            ,CURRENCY_CODE,GROSS_AMOUNT        ,NET_AMOUNT          ,TAX_AMOUNT          ,LIFECYCLE_STATUS,OVERALL_STATUS,
74867AD200E41EDBA5D8B0C98DD74052,300000166.00,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,1520.46,1277.70,242.76,N               ,P             ,
74867AD200E41EDBA5D8B0C98DD76052,300000167.00,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,808.84,679.70,129.14,N               ,P             ,
74867AD200E41EDBA5D8B0C98DD78052,300000168.00,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,2203.88,1852.00,351.88,N               ,P             ,
74867AD200E41EDBA5D8B0C98DD7A052,300000169.00,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,7187.60,6040.00,1147.60,N               ,P             ,
74867AD200E41EDBA5D8B0C98DD7C052,300000170.00,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,3001.18,2522.00,479.18,N               ,P             ,
74867AD200E41EDBA5D8B0C98DD7E052,300000171.00,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,3090.42,2596.99,493.43,N               ,P             ,
74867AD200E41EDBA5D8B0C98DD80052,300000172.00,74867AD200E41EDBA5D8B06885AEE052  ,EUR          ,3919.86,3294.00,625.86,N               ,P             ,
74867AD200E41EDBA5D8B0C98DD82052,300000173.00,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,1397.06,1174.00,223.06,N               ,P             ,
74867AD200E41EDBA5D8B0C98DD84052,300000174.00,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,20566.77,17283.00,3283.77,N               ,P             ,
74867AD200E41EDBA5D8B0C98DD86052,300000175.00,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,36505.63,30677.00,5828.63,N               ,P             ,
74867AD200E41EDBA5D8B0C98DD88052,300000176.00,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,11252.64,9456.00,1796.64,N               ,P             ,
74867AD200E41EDBA5D8B0C98DD8A052,300000177.00,74867AD200E41EDBA5D8B06885ABC052  ,EUR          ,11666.69,9803.94,1862.75,N               ,P             ,
74867AD200E41EDBA5D8B0C98DD8C052,300000178.00,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,7936.89,6669.66,1267.23,N               ,P             ,
74867AD200E41EDBA5D8B0C98DD8E052,300000179.00,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,1651.72,1388.00,263.72,N               ,P             ,
74867AD200E41EDBA5D8B0C98DD90052,300000180.00,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,13132.36,11035.60,2096.76,N               ,P             ,
74867AD200E41EDBA5D8B0C98DD92052,300000181.00,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,8171.61,6866.90,1304.71,N               ,P             ,
74867AD200E41EDBA5D8B0C98DD94052,300000182.00,74867AD200E41EDBA5D8B06885AC2052  ,EUR          ,8641.78,7262.00,1379.78,N               ,P             ,
74867AD200E41EDBA5D8B0C98DD96052,300000183.00,74867AD200E41EDBA5D8B06885ADE052  ,EUR          ,15404.55,12945.00,2459.55,N               ,P             ,
74867AD200E41EDBA5D8B0C98DD98052,300000184.00,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,2767.94,2326.00,441.94,N               ,P             ,
74867AD200E41EDBA5D8B0C98DD9A052,300000185.00,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,8745.31,7349.00,1396.31,N               ,P             ,
74867AD200E41EDBA5D8B0C98DD9C052,300000186.00,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,5363.33,4507.00,856.33,N               ,P             ,
74867AD200E41EDBA5D8B0C98DD9E052,300000187.00,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,6375.94,5357.93,1018.01,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDA0052,300000188.00,74867AD200E41EDBA5D8B06885AC2052  ,EUR          ,5413.31,4549.00,864.31,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDA2052,300000189.00,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,3283.21,2759.00,524.21,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDA4052,300000190.00,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,16463.09,13834.53,2628.56,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDA6052,300000191.00,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,4456.55,3745.00,711.55,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDA8052,300000192.00,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,2069.17,1738.80,330.37,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDAA052,300000193.00,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,2308.48,1939.90,368.58,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDAC052,300000194.00,74867AD200E41EDBA5D8B06885ACE052  ,EUR          ,6262.97,5263.00,999.97,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDAE052,300000195.00,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,3980.08,3344.60,635.48,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDB0052,300000196.00,74867AD200E41EDBA5D8B06885AC8052  ,EUR          ,2457.23,2064.90,392.33,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDB2052,300000197.00,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,1535.10,1290.00,245.10,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDB4052,300000198.00,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,9599.61,8066.90,1532.71,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDB6052,300000199.00,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,22350.58,18782.00,3568.58,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDB8052,300000200.00,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,53414.34,44886.00,8528.34,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDBA052,300000201.00,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,12208.56,10259.30,1949.26,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDBC052,300000202.00,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,10491.04,8816.00,1675.04,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDBE052,300000203.00,74867AD200E41EDBA5D8B06885AF4052  ,EUR          ,470.00,394.96,75.04,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDC0052,300000204.00,74867AD200E41EDBA5D8B06885AC8052  ,EUR          ,2755.56,2315.60,439.96,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDC2052,300000205.00,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,13132.36,11035.60,2096.76,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDC4052,300000206.00,74867AD200E41EDBA5D8B06885AB2052  ,EUR          ,2904.79,2441.00,463.79,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDC6052,300000207.00,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,2354.54,1978.60,375.94,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDC8052,300000208.00,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,4347.01,3652.95,694.06,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDCA052,300000209.00,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,947.24,796.00,151.24,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDCC052,300000210.00,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,27504.47,23113.00,4391.47,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDCE052,300000211.00,74867AD200E41EDBA5D8B06885AF6052  ,EUR          ,252.28,212.00,40.28,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDD0052,300000212.00,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,108157.91,90889.00,17268.91,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDD2052,300000213.00,74867AD200E41EDBA5D8B06885ADE052  ,EUR          ,19452.93,16347.00,3105.93,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDD4052,300000214.00,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,5822.67,4893.00,929.67,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDD6052,300000215.00,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,13876.59,11661.00,2215.59,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDD8052,300000216.00,74867AD200E41EDBA5D8B06885AE4052  ,EUR          ,60698.33,51007.00,9691.33,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDDA052,300000217.00,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,854.42,718.00,136.42,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDDC052,300000218.00,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,3051.16,2564.00,487.16,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDDE052,300000219.00,74867AD200E41EDBA5D8B06885ACC052  ,EUR          ,7360.39,6185.20,1175.19,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDE0052,300000220.00,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,9292.66,7808.95,1483.71,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDE2052,300000221.00,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,5015.85,4215.00,800.85,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDE4052,300000222.00,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,3523.59,2961.00,562.59,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDE6052,300000223.00,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,9698.13,8149.69,1548.44,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDE8052,300000224.00,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,6117.69,5140.92,976.77,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDEA052,300000225.00,74867AD200E41EDBA5D8B06885B00052  ,EUR          ,2277.66,1914.00,363.66,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDEC052,300000226.00,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,20253.80,17020.00,3233.80,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDEE052,300000227.00,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,7575.54,6366.00,1209.54,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDF0052,300000228.00,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,4715.92,3962.96,752.96,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDF2052,300000229.00,74867AD200E41EDBA5D8B06885AD2052  ,EUR          ,7848.05,6595.00,1253.05,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDF4052,300000230.00,74867AD200E41EDBA5D8B06885AF6052  ,EUR          ,487.90,410.00,77.90,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDF6052,300000231.00,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,1351.84,1136.00,215.84,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDF8052,300000232.00,74867AD200E41EDBA5D8B06885AEE052  ,EUR          ,8554.91,7189.00,1365.91,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDFA052,300000233.00,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,5682.25,4775.00,907.25,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDFC052,300000234.00,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,3769.92,3168.00,601.92,N               ,P             ,
74867AD200E41EDBA5D8B0C98DDFE052,300000235.00,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,2589.45,2176.00,413.45,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE00052,300000236.00,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,54034.33,45407.00,8627.33,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE02052,300000237.00,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,108157.91,90889.00,17268.91,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE04052,300000238.00,74867AD200E41EDBA5D8B06885AC8052  ,EUR          ,6840.71,5748.50,1092.21,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE06052,300000239.00,74867AD200E41EDBA5D8B06885AE4052  ,EUR          ,63073.57,53003.00,10070.57,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE08052,300000240.00,74867AD200E41EDBA5D8B06885AFE052  ,EUR          ,2248.99,1889.91,359.08,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE0A052,300000241.00,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,3986.25,3349.79,636.46,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE0C052,300000242.00,74867AD200E41EDBA5D8B06885ADE052  ,EUR          ,6700.89,5631.00,1069.89,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE0E052,300000243.00,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,10073.19,8464.87,1608.32,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE10052,300000244.00,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,3283.13,2758.94,524.19,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE12052,300000245.00,74867AD200E41EDBA5D8B06885B00052  ,EUR          ,1710.03,1437.00,273.03,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE14052,300000246.00,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,1864.71,1566.98,297.73,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE16052,300000247.00,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,5601.33,4707.00,894.33,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE18052,300000248.00,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,3944.81,3314.97,629.84,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE1A052,300000249.00,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,3233.23,2717.00,516.23,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE1C052,300000250.00,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,3913.91,3289.00,624.91,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE1E052,300000251.00,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,43534.96,36584.00,6950.96,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE20052,300000252.00,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,18142.74,15246.00,2896.74,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE22052,300000253.00,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,6251.07,5253.00,998.07,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE24052,300000254.00,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,4467.94,3754.57,713.37,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE26052,300000255.00,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,6362.89,5346.96,1015.93,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE28052,300000256.00,74867AD200E41EDBA5D8B06885AD2052  ,EUR          ,4348.26,3654.00,694.26,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE2A052,300000257.00,74867AD200E41EDBA5D8B06885AFE052  ,EUR          ,1857.50,1560.92,296.58,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE2C052,300000258.00,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,2791.74,2346.00,445.74,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE2E052,300000259.00,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,1427.76,1199.80,227.96,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE30052,300000260.00,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,7261.38,6102.00,1159.38,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE32052,300000261.00,74867AD200E41EDBA5D8B06885AF8052  ,EUR          ,475.52,399.60,75.92,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE34052,300000262.00,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,15621.13,13127.00,2494.13,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE36052,300000263.00,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,6320.04,5310.95,1009.09,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE38052,300000264.00,74867AD200E41EDBA5D8B06885AF6052  ,EUR          ,239.19,201.00,38.19,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE3A052,300000265.00,74867AD200E41EDBA5D8B06885ACC052  ,EUR          ,13075.83,10988.10,2087.73,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE3C052,300000266.00,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,1942.08,1632.00,310.08,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE3E052,300000267.00,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,117.80,98.99,18.81,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE40052,300000268.00,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,19813.50,16650.00,3163.50,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE42052,300000269.00,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,8448.47,7099.56,1348.91,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE44052,300000270.00,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,3980.08,3344.60,635.48,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE46052,300000271.00,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,7625.52,6408.00,1217.52,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE48052,300000272.00,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,1535.10,1290.00,245.10,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE4A052,300000273.00,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,1624.35,1365.00,259.35,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE4C052,300000274.00,74867AD200E41EDBA5D8B06885AC0052  ,EUR          ,13781.39,11581.00,2200.39,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE4E052,300000275.00,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,47582.15,39985.00,7597.15,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE50052,300000276.00,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,18190.34,15286.00,2904.34,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE52052,300000277.00,74867AD200E41EDBA5D8B06885AB2052  ,EUR          ,9182.04,7716.00,1466.04,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE54052,300000278.00,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,5806.01,4879.00,927.01,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE56052,300000279.00,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,1626.37,1366.70,259.67,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE58052,300000280.00,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,2691.78,2262.00,429.78,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE5A052,300000281.00,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,4950.40,4160.00,790.40,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE5C052,300000282.00,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,12020.19,10101.00,1919.19,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE5E052,300000283.00,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,71973.58,60482.00,11491.58,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE60052,300000284.00,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,8751.26,7354.00,1397.26,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE62052,300000285.00,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,4938.50,4150.00,788.50,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE64052,300000286.00,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,3227.24,2711.97,515.27,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE66052,300000287.00,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,8542.94,7178.94,1364.00,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE68052,300000288.00,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,3485.98,2929.40,556.58,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE6A052,300000289.00,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,6127.29,5148.98,978.31,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE6C052,300000290.00,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,13274.68,11155.20,2119.48,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE6E052,300000291.00,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,1933.73,1624.98,308.75,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE70052,300000292.00,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,2153.90,1810.00,343.90,N               ,P             ,
74867AD200E41EDBA5D8B0C98DE72052,300000293.00,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,5622.75,4725.00,897.75,N               ,P             ,
